A,B,DISTANCE,CAPACITY,NUM_LANES,FTYPE,FFSPEED,ALPHA,BETA,TOLL_SEGNUM,TOLL_POLICY,TOLL_TYPE,TOLL,TOLLSEG_LEN,DIR1,DIR2,DIR3,DIR4,AM_TIME,MD_TIME,PM_TIME,EV_TIME,EA_TIME,AM_VC,MD_VC,PM_VC,EV_VC,EA_VC,AM_TOLL,MD_TOLL,PM_TOLL,EV_TOLL,EA_TOLL,AM_SOV,MD_SOV,PM_SOV,EV_SOV,EA_SOV,AM_HV2,MD_HV2,PM_HV2,EV_HV2,EA_HV2,AM_HV3,MD_HV3,PM_HV3,EV_HV3,EA_HV3,AM_TRK,MD_TRK,PM_TRK,EV_TRK,EA_TRK,TRK
30359,30364,0.3173,2158,5,11,51.9,0.75,4,0,0,0,0,0,0,0,0,1,0.13,0.12,0.16,0.13,0.12,0.61,0.44,0.82,0.52,0.27,0,0,0,0,0,1718,1194,2341,1476,736,0,0,0,0,0,0,0,0,0,0,83.81,96.48,80.17,47.62,57.65,1
30360,30355,0.3278,2142,4,11,50.7,0.75,4,0,0,0,0,0,0,0,1,0,0.69,0.74,1.67,0.73,0.65,0.54,0.66,1.21,0.65,0.17,0,0,0,0,0,750.3,895.4,1700,917.6,225.6,0,0,0,0,0,0,0,0,0,0,44.48,65.51,59.12,28.68,19.89,1
30361,30360,0.3553,2142,4,11,51.9,0.75,4,0,0,0,0,0,0,0,1,0,0.42,0.42,0.44,0.42,0.42,0.24,0.2,0.48,0.2,0.05,0,0,0,0,0,792.6,627.9,1770,714.2,174.7,0,0,0,0,0,0,0,0,0,0,179.5,210.1,215.7,98.51,41.36,1
30361,30362,0.1545,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,4.66,0.85,1.07,0.47,0.45,1.88,1.04,1.16,0.47,0.08,0,0,0,0,0,1201,665.6,733,303.4,50.3,0,0,0,0,0,0,0,0,0,0,40.91,20.87,36.88,9.87,4.45,1
30362,29649,0.0548,813,2,41,26,0.75,4,0,0,0,0,0,0,0,0,0,0.94,0.74,2.99,0.54,0.46,1.08,0.95,1.64,0.69,0.1,0,0,0,0,0,680.5,606.9,1046,441.8,61.12,0,0,0,0,0,0,0,0,0,0,33.98,18.87,40.85,12.27,4.45,1
30362,29653,0.3791,813,2,41,26.9,0.75,4,0,0,0,0,0,0,0,0,0,4.77,0.87,1.1,0.48,0.46,1.88,1.04,1.16,0.47,0.08,0,0,0,0,0,1201,665.6,733,303.4,50.3,0,0,0,0,0,0,0,0,0,0,40.91,20.87,36.88,9.87,4.45,1
30362,30360,0.2017,1465,1,71,57.4,0.75,4,0,0,0,0,0,0,0,0,0,2.05,1.58,7.01,1.1,0.92,1.13,0.99,1.73,0.72,0.1,0,0,0,0,0,680.5,606.9,1046,441.8,61.12,0,0,0,0,0,0,0,0,0,0,33.98,18.87,40.85,12.27,4.45,1
30363,30366,0.415,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,0,1,0.15,0.08,0.08,0.08,0.07,1.09,0.48,0.47,0.29,0.13,0,0,0,0,0,4241,1706,1672,1045,470.3,0,0,0,0,0,0,0,0,0,0,239.2,276.3,274.6,138.1,61.12,1
30364,29649,0.217,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,6.89,6.89,6.91,6.89,6.89,0.18,0.15,0.26,0.12,0.03,0,0,0,0,0,1658,1409,2454,1109,238.7,0,0,0,0,0,0,0,0,0,0,105.6,107.9,120.2,48.26,23.66,1
30364,30363,0.3856,2158,5,11,51.9,0.75,4,0,0,0,0,0,0,0,0,1,11.29,1.88,2.45,0.96,0.92,1.97,1.09,1.22,0.5,0.09,0,0,0,0,0,1201,665.6,733,303.4,50.3,0,0,0,0,0,0,0,0,0,0,40.91,20.87,36.88,9.87,4.45,1
30365,29651,0.2005,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,9.06,1.21,1.78,0.52,0.41,2.3,1.27,1.45,0.77,0.28,0,0,0,0,0,1662,863,1005,534.3,189.8,0,0,0,0,0,0,0,0,0,0,65.96,88.95,85.17,43.55,21.85,1
30365,30361,0.4229,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,1,0,0.48,0.44,0.45,0.44,0.44,0.58,0.22,0.39,0.14,0.03,0,0,0,0,0,1025,395.9,695.5,252.4,59.03,0,0,0,0,0,0,0,0,0,0,61.73,22.67,40.28,7.41,4.29,1
30366,30371,0.6353,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,0,1,0.43,0.42,0.43,0.42,0.42,0.42,0.18,0.33,0.08,0.02,0,0,0,0,0,1144,490.5,897.4,207.5,49.39,0,0,0,0,0,0,0,0,0,0,46.53,25.01,47.69,8.89,4.57,1
30367,30365,0.3536,2142,4,11,50.7,0.75,4,0,0,0,0,0,0,0,1,0,3.18,3.18,3.18,3.18,3.18,0.03,0.03,0.06,0.01,0,0,0,0,0,0,276.7,244.7,618.5,128.8,33.33,0,0,0,0,0,0,0,0,0,0,8.54,6.16,21.69,2.78,1.83,1
30368,30367,0.2864,2142,4,11,51.1,0.75,4,0,0,0,0,0,0,0,1,0,1.09,1.05,1.05,1.05,1.05,0.48,0.14,0.16,0.04,0.01,0,0,0,0,0,867.2,245.8,278.9,78.75,16.06,0,0,0,0,0,0,0,0,0,0,37.99,18.86,26,6.11,2.74,1
30369,30368,0.2979,2142,4,11,51.1,0.75,4,0,0,0,0,0,0,0,1,0,0.5,0.49,0.5,0.49,0.49,0.38,0.15,0.26,0.09,0.02,0,0,0,0,0,1025,395.9,695.5,252.4,59.03,0,0,0,0,0,0,0,0,0,0,61.73,22.67,40.28,7.41,4.29,1
30369,30370,0.1352,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,2.42,1.22,1.21,1.18,1.17,1.09,0.48,0.47,0.29,0.13,0,0,0,0,0,4241,1706,1672,1045,470.3,0,0,0,0,0,0,0,0,0,0,239.2,276.3,274.6,138.1,61.12,1
30370,29768,0.0593,944,2,41,31.9,0.75,4,0,0,0,0,0,0,0,0,0,1.64,1.04,5.27,0.69,0.41,1.41,1.2,1.99,0.98,0.27,0,0,0,0,0,988,807.9,1415,690.4,184.1,0,0,0,0,0,0,0,0,0,0,73.09,90.92,81.02,41.11,21.93,1
30370,29769,0.1299,944,2,41,34.5,0.75,4,0,0,0,0,0,0,0,0,0,11.09,1.48,2.18,0.63,0.5,2.3,1.27,1.45,0.77,0.28,0,0,0,0,0,1662,863,1005,534.3,189.8,0,0,0,0,0,0,0,0,0,0,65.96,88.95,85.17,43.55,21.85,1
30370,30368,0.166,1465,1,71,57.4,0.75,4,0,0,0,0,0,0,0,0,0,2.12,0.6,0.88,0.3,0.23,1.82,1.21,1.39,0.8,0.35,0,0,0,0,0,1052,658.5,769.1,443.4,189.8,0,0,0,0,0,0,0,0,0,0,39.25,68.37,67.62,36.72,21.85,1
30371,29768,0.159,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,2.01,1.28,6.44,0.84,0.5,1.41,1.2,1.99,0.98,0.27,0,0,0,0,0,988,807.9,1415,690.4,184.1,0,0,0,0,0,0,0,0,0,0,73.09,90.92,81.02,41.11,21.93,1
30371,30372,0.292,2142,4,11,51.1,0.75,4,0,0,0,0,0,0,0,0,1,1.28,0.93,0.93,0.92,0.92,0.85,0.3,0.34,0.13,0,0,0,0,0,0,610,204.5,236,90.89,0,0,0,0,0,0,0,0,0,0,0,26.72,20.58,17.55,6.83,0,1
30372,30377,0.2377,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,0,1,0.93,0.92,1.01,0.92,0.92,0.3,0.21,0.6,0.12,0,0,0,0,0,0,213.9,145.2,424.3,86.42,0,0,0,0,0,0,0,0,0,0,0,10.73,11.06,24.48,6.29,0,1
30373,30369,0.2331,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,1,0,0.23,0.23,0.23,0.23,0.23,0.39,0.08,0.08,0.03,0,0,0,0,0,0,553.7,103.7,110,43.74,0,0,0,0,0,0,0,0,0,0,0,26.96,13.77,10.17,3.77,0,1
30374,30373,0.2804,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,1,0,0.98,0.98,0.98,0.98,0.98,0.15,0.14,0.18,0.07,0,0,0,0,0,0,105.4,100.8,126,47.16,0,0,0,0,0,0,0,0,0,0,0,4.68,6.81,7.38,3.06,0,1
30374,30375,0.1437,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.39,0.36,0.36,0.36,0.36,0.58,0.22,0.39,0.14,0.03,0,0,0,0,0,1025,395.9,695.5,252.4,59.03,0,0,0,0,0,0,0,0,0,0,61.73,22.67,40.28,7.41,4.29,1
30375,29864,0.0643,708,2,41,36.5,0.75,4,0,0,0,0,0,0,0,0,0,0.49,0.44,0.46,0.44,0.44,0.63,0.27,0.5,0.11,0.03,0,0,0,0,0,1144,490.5,897.4,207.5,49.39,0,0,0,0,0,0,0,0,0,0,46.53,25.01,47.69,8.89,4.57,1
30375,29865,0.2584,708,2,41,35.1,0.75,4,0,0,0,0,0,0,0,0,0,0.27,0.27,0.27,0.27,0.27,0.41,0.2,0.25,0.1,0.03,0,0,0,0,0,735,361.8,441.3,184.3,50.32,0,0,0,0,0,0,0,0,0,0,39.04,25.1,32.95,10.1,8.04,1
30375,30373,0.1403,1465,1,71,57.4,0.75,4,0,0,0,0,0,0,0,0,0,0.39,0.38,0.38,0.38,0.38,0.45,0.22,0.28,0.12,0.05,0,0,0,0,0,1183,493.7,656.1,268.7,112.6,0,0,0,0,0,0,0,0,0,0,140.6,157.9,167.3,74.39,28.95,1
30376,30383,0.517,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,0,1,0.16,0.16,0.16,0.15,0.15,0.27,0.24,0.39,0.2,0.11,0,0,0,0,0,448.7,400.8,670.6,344.5,165.7,0,0,0,0,0,0,0,0,0,0,52.26,46.95,66.66,25.48,36.94,1
30377,29864,0.1373,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.23,0.23,0.23,0.23,0.23,0.04,0.03,0.22,0.06,0,0,0,0,0,0,50.05,39.46,313.1,86.42,0,0,0,0,0,0,0,0,0,0,0,4.13,4.25,17.72,6.29,0,1
30377,30376,0.2808,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,0,1,0.36,0.35,0.38,0.35,0.35,0.36,0.32,0.56,0.27,0.07,0,0,0,0,0,550.6,470,926.7,448.6,102.5,0,0,0,0,0,0,0,0,0,0,120.8,125.6,139.1,64.45,25.74,1
30378,30374,0.5205,2142,4,11,51.5,0.75,4,0,0,0,0,0,0,0,1,0,0.41,0.2,0.22,0.19,0.19,1.11,0.55,0.69,0.28,0.11,0,0,0,0,0,1918,855.4,1097,453,162.9,0,0,0,0,0,0,0,0,0,0,179.7,183,200.3,84.49,36.99,1
30379,30378,0.5134,2142,4,11,51.9,0.75,4,0,0,0,0,0,0,0,1,0,0.31,0.3,0.31,0.3,0.3,0.45,0.28,0.38,0.2,0.06,0,0,0,0,0,620,353.3,506.2,277.6,71.22,0,0,0,0,0,0,0,0,0,0,61.15,60,64.57,26.32,13.04,1
30379,30381,0.1521,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,1.91,1.86,1.88,1.85,1.85,0.45,0.28,0.38,0.2,0.06,0,0,0,0,0,620,353.3,506.2,277.6,71.22,0,0,0,0,0,0,0,0,0,0,61.15,60,64.57,26.32,13.04,1
30380,30012,0.0847,1236,3,41,42,0.75,4,0,0,0,0,0,0,0,0,0,0.74,0.73,0.74,0.72,0.72,0.39,0.28,0.42,0.19,0.06,0,0,0,0,0,528.7,360.1,565.9,256.1,71.61,0,0,0,0,0,0,0,0,0,0,55.28,60.06,68.59,26.64,13.16,1
30380,30378,0.2355,1465,1,71,57.4,0.75,4,0,0,0,0,0,0,0,0,0,6.58,6.58,6.58,6.58,6.58,0.07,0.05,0.07,0.04,0.01,0,0,0,0,0,640,405.6,618.6,324.4,75.27,0,0,0,0,0,0,0,0,0,0,60.85,61.55,68.56,27.25,13.25,1
30381,30015,0.2065,715,3,41,28.9,0.75,4,0,0,0,0,0,0,0,0,0,1.88,1.86,1.89,1.85,1.85,0.39,0.28,0.42,0.19,0.06,0,0,0,0,0,528.7,360.1,565.9,256.1,71.61,0,0,0,0,0,0,0,0,0,0,55.28,60.06,68.59,26.64,13.16,1
30381,30380,0.127,780,2,61,37.4,0.75,4,0,0,0,0,0,0,0,0,0,1.88,1.88,1.88,1.88,1.88,0.13,0.03,0.03,0.03,0,0,0,0,0,0,181.8,48.77,49.78,42.6,0,0,0,0,0,0,0,0,0,0,0,6.4,1.49,1.13,0.67,0,1
30382,28067,0.4535,2142,4,11,52.3,0.75,4,0,0,0,0,0,0,0,0,1,0.16,0.16,0.19,0.16,0.16,0.19,0,0.71,0,0,0,0,0,0,0,140.1,0,519.4,0,0,0,0,0,0,0,0,0,0,0,0,5.04,0,19.3,0,0,1
30383,30012,0.2368,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0.38,0.22,0,0.27,0,0,0,0,0,0,0,309.2,0,393.5,0,0,0,0,0,0,0,0,0,0,0,0,13.65,0,6.02,0,0,1
30383,30382,0.5192,2142,4,11,51.9,0.75,4,0,0,0,0,0,0,0,0,1,0.08,0.08,0.08,0.08,0.08,0.46,0.16,0.48,0.09,0.02,0,0,0,0,0,645.1,185.6,615.7,107.1,21.47,0,0,0,0,0,0,0,0,0,0,56.65,62.97,119.1,27.75,12.09,1
30384,28066,0.1889,2142,4,11,51.9,0.75,4,0,0,0,0,0,0,0,1,0,3.97,3.97,3.97,3.97,3.97,0.12,0.03,0.03,0.03,0,0,0,0,0,0,181.8,48.77,49.78,42.6,0,0,0,0,0,0,0,0,0,0,0,6.4,1.49,1.13,0.67,0,1
30385,30386,0.3918,2158,5,11,54.9,0.75,4,0,0,0,0,0,0,0,1,0,0.57,0.57,0.57,0.57,0.57,0.04,0.04,0.08,0.03,0,0,0,0,0,0,58.9,52.3,123.7,46.77,4.05,0,0,0,0,0,0,0,0,0,0,0.85,1.55,4.92,0.93,0.21,1
30386,30384,0.3401,2142,4,11,51.9,0.75,4,0,0,0,0,0,0,0,1,0,1.54,0.72,0.71,0.71,0.71,1.12,0.35,0.26,0.17,0.09,0,0,0,0,0,6964,2126,1526,1032,521,0,0,0,0,0,0,0,0,0,0,111.9,113.3,115.7,58.8,32.4,1
30386,30387,0.0821,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.98,0.98,0.98,0.98,0.98,0.3,0.15,0.16,0,0,0,0,0,0,0,213,105.7,111.2,0,0,0,0,0,0,0,0,0,0,0,0,11.53,6.81,6.76,0,0,1
30387,28059,0.1153,605,1,61,33,0.75,4,0,0,0,0,0,0,0,0,0,0.51,0.51,0.51,0.51,0.51,0.15,0.14,0.18,0.07,0,0,0,0,0,0,105.4,100.8,126,47.16,0,0,0,0,0,0,0,0,0,0,0,4.68,6.81,7.38,3.06,0,1
30387,31068,0.0472,944,2,41,31,0.75,4,0,0,0,0,0,0,0,0,0,0.39,0.36,0.36,0.35,0.35,0.61,0.35,0.4,0.2,0.07,0,0,0,0,0,1037,530.6,614.9,315.2,99.29,0,0,0,0,0,0,0,0,0,0,113.6,125.9,140.3,67.86,25.67,1
30387,31070,0.1701,944,2,41,31,0.75,4,0,0,0,0,0,0,0,0,0,0.92,0.91,1.05,0.91,0.9,0.44,0.39,0.69,0.33,0.08,0,0,0,0,0,550.6,470,926.7,448.6,102.5,0,0,0,0,0,0,0,0,0,0,120.8,125.6,139.1,64.45,25.74,1
30388,31069,0.3955,2158,5,11,54.9,0.75,4,0,0,0,0,0,0,0,0,1,2.25,2.25,2.25,2.25,2.25,0.02,0.02,0.02,0.01,0,0,0,0,0,0,1.05,1,1.08,0.35,0.1,0,0,0,0,0,0,0,0,0,0,10,11.74,12.67,7.95,1.35,1
30389,30388,0.3161,2142,4,11,52.3,0.75,4,0,0,0,0,0,0,0,0,1,3.95,3.25,13.11,2.5,1.96,1.08,0.97,1.66,0.78,0.18,0,0,0,0,0,655,569.9,1052,495.5,102.4,0,0,0,0,0,0,0,0,0,0,117.1,123.2,136.3,61.82,24.57,1
30389,31068,0.2457,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.52,0.51,0.51,0.51,0.51,0.3,0.15,0.16,0,0,0,0,0,0,0,213,105.7,111.2,0,0,0,0,0,0,0,0,0,0,0,0,11.53,6.81,6.76,0,0,1
30390,30385,0.6549,2158,5,11,51.5,0.75,4,0,0,0,0,0,0,0,1,0,1.11,0.92,0.94,0.9,0.9,0.75,0.43,0.49,0.25,0.08,0,0,0,0,0,1037,530.6,614.9,315.2,99.29,0,0,0,0,0,0,0,0,0,0,113.6,125.9,140.3,67.86,25.67,1
30391,28901,0.7519,1465,1,94,47.5,0.75,4,0,0,0,0,0,0,0,0,0,1.23,0.36,0.63,0.3,0.26,1.5,0.86,1.18,0.67,0.23,0,0,0,0,0,2324,1295,1805,1030,351.3,0,0,0,0,0,0,0,0,0,0,118.1,96.75,118.5,64.5,21.24,1
30391,33619,0.3881,2108,3,91,54.9,0.75,4,0,0,0,0,0,0,1,0,0,1.71,0.67,1.62,0.54,0.39,1.46,1,1.44,0.85,0.04,0,0,0,0,0,2249,1514,2211,1310,56.99,0,0,0,0,0,0,0,0,0,0,126.2,105.2,122.8,75.59,8,1
30392,30907,0.0657,2108,3,91,56.3,0.75,4,0,0,0,0,0,1,0,0,0,1.58,1.66,3.76,0.75,0.49,1.31,1.33,1.73,0.91,0,0,0,0,0,0,826.8,831.4,1090,580.4,0,0,0,0,0,0,0,0,0,0,0,42.01,51.14,51.97,23.75,0,1
30393,30899,0.3061,2108,3,91,54,0.75,4,0,0,0,0,0,0,1,0,0,0.45,0.26,0.29,0.24,0.23,1.07,0.63,0.76,0.5,0.27,0,0,0,0,0,6272,3641,4380,2916,1545,0,0,0,0,0,0,0,0,0,0,489.5,354.3,396.1,250.3,141.8,1
30394,30393,0.228,2108,3,91,54,0.75,4,0,0,0,0,0,0,1,0,0,0.62,0.59,0.66,0.58,0.57,0.6,0.46,0.69,0.44,0.12,0,0,0,0,0,1671,1241,1908,1242,326.7,0,0,0,0,0,0,0,0,0,0,94.94,120,109.3,54.5,28.12,1
30394,30395,0.1128,1465,1,94,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.33,0.17,0.18,0.16,0.15,1.11,0.55,0.69,0.28,0.11,0,0,0,0,0,1918,855.4,1097,453,162.9,0,0,0,0,0,0,0,0,0,0,179.7,183,200.3,84.49,36.99,1
30395,30393,0.1188,1460,1,93,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.21,0.2,0.3,0.19,0.19,0.63,0.48,0.93,0.39,0.11,0,0,0,0,0,1019,723.8,1553,650.6,165.7,0,0,0,0,0,0,0,0,0,0,170,173.2,202.7,83.28,36.94,1
30395,31164,0.2532,953,3,41,35.9,0.75,4,0,0,0,0,0,0,0,1,0,0.11,0.11,0.11,0.11,0.11,0.16,0.13,0.19,0.12,0.03,0,0,0,0,0,1671,1241,1908,1242,326.7,0,0,0,0,0,0,0,0,0,0,94.94,120,109.3,54.5,28.12,1
30395,31165,0.0616,953,3,41,29.6,0.75,4,0,0,0,0,0,0,0,0,0,0.35,0.33,0.37,0.33,0.32,0.6,0.46,0.69,0.44,0.12,0,0,0,0,0,1671,1241,1908,1242,326.7,0,0,0,0,0,0,0,0,0,0,94.94,120,109.3,54.5,28.12,1
30396,36225,0.1169,1460,1,94,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.28,0.24,0.39,0.23,0.21,0.83,0.68,1.05,0.6,0.17,0,0,0,0,0,4848,3911,6109,3506,998.8,0,0,0,0,0,0,0,0,0,0,416,392.6,507.8,286.1,88.29,1
30396,36228,0.1112,2108,3,91,54,0.75,4,0,0,0,0,0,1,0,0,0,0.15,0.15,0.15,0.15,0.15,0.17,0.1,0.12,0.09,0.04,0,0,0,0,0,1756,981.9,1178,951,426.3,0,0,0,0,0,0,0,0,0,0,77.34,96.18,85.34,45.71,34.46,1
30397,30402,0.2461,2108,3,91,54.4,0.75,4,0,0,0,0,0,1,0,0,0,0.67,0.61,0.62,0.61,0.61,0.62,0.37,0.43,0.34,0.16,0,0,0,0,0,1756,981.9,1178,951,426.3,0,0,0,0,0,0,0,0,0,0,77.34,96.18,85.34,45.71,34.46,1
30398,31165,0.0652,953,3,41,35.2,0.75,4,0,0,0,0,0,0,0,0,0,0.7,0.42,0.93,0.41,0.39,1.02,0.57,1.16,0.51,0.16,0,0,0,0,0,6030,3235,6898,3055,967.1,0,0,0,0,0,0,0,0,0,0,392.1,375.1,456.1,167.5,69.01,1
30398,31166,0.0641,953,3,41,35.2,0.75,4,0,0,0,0,0,0,0,0,0,0.25,0.22,0.35,0.23,0.2,0.76,0.65,1.02,0.69,0.09,0,0,0,0,0,2157,1814,2898,1995,255.2,0,0,0,0,0,0,0,0,0,0,89.81,102.4,110.2,51.72,17.5,1
30401,30394,0.2487,2108,3,91,54.9,0.75,4,0,0,0,0,0,0,1,0,0,0.24,0.16,0.17,0.15,0.15,0.94,0.39,0.64,0.32,0.09,0,0,0,0,0,7697,2950,5094,2607,728,0,0,0,0,0,0,0,0,0,0,364.7,349,382.5,147.9,60.74,1
30402,30406,0.2234,2108,3,91,54.4,0.75,4,0,0,0,0,0,1,0,0,0,0.28,0.1,0.13,0.1,0.09,1.27,0.52,0.87,0.44,0.12,0,0,0,0,0,7697,2950,5094,2607,728,0,0,0,0,0,0,0,0,0,0,364.7,349,382.5,147.9,60.74,1
30402,31175,0.1602,1460,1,94,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.17,0.14,0.19,0.14,0.13,0.75,0.42,0.86,0.38,0.12,0,0,0,0,0,6030,3235,6898,3055,967.1,0,0,0,0,0,0,0,0,0,0,392.1,375.1,456.1,167.5,69.01,1
30403,30401,0.2326,2108,3,91,54,0.75,4,0,0,0,0,0,0,1,0,0,0.54,0.33,0.42,0.32,0.32,0.98,0.51,0.8,0.39,0.11,0,0,0,0,0,5686,2922,4630,2297,623.4,0,0,0,0,0,0,0,0,0,0,501.3,307.7,445.9,196.1,70.74,1
30403,30405,0.0822,1460,1,94,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.21,0.17,0.26,0.17,0.16,0.8,0.5,0.94,0.44,0.12,0,0,0,0,0,4569,2853,5411,2586,661.3,0,0,0,0,0,0,0,0,0,0,466.2,309.7,550.3,217.7,72.64,1
30404,30651,0.4154,2158,5,11,45.4,0.75,4,0,0,0,0,0,0,0,0,0,1.58,1.4,2.03,1.4,1.4,0.64,0.23,0.88,0.21,0.04,0,0,0,0,0,1861,636.3,2563,600,91.32,0,0,0,0,0,0,0,0,0,0,131.3,86.09,154.9,46.11,18.63,1
30405,30401,0.1618,1460,1,93,57.4,0.75,4,0,0,0,0,0,0,0,0,0,0.65,0.34,0.36,0.34,0.33,1.06,0.23,0.55,0.14,0.02,0,0,0,0,0,3134,640.8,1572,380.1,53.88,0,0,0,0,0,0,0,0,0,0,132.2,84.15,128.8,39.09,17.08,1
30405,31175,0.0674,650,2,61,28.9,0.75,4,0,0,0,0,0,0,0,0,0,0.81,0.38,0.38,0.38,0.38,1.12,0.25,0.4,0.26,0.06,0,0,0,0,0,1587,336.9,533.6,346.2,67.08,0,0,0,0,0,0,0,0,0,0,47.44,35.09,49.4,28.08,14.23,1
30405,31977,0.0341,650,3,61,27.7,0.75,4,0,0,0,0,0,0,0,0,0,0.89,0.63,0.63,0.62,0.62,0.87,0.29,0.36,0.06,0.01,0,0,0,0,0,1654,540.2,669.1,107.9,24.62,0,0,0,0,0,0,0,0,0,0,42.03,15.59,35.95,1.94,0.95,1
30406,34154,0.4337,2108,3,91,54,0.75,4,0,0,0,0,0,1,0,0,0,0.01,0.01,0.02,0.01,0.01,0.28,0.47,1.08,0.58,0.03,0,0,0,0,0,338.3,588.6,1382,743.2,35,0,0,0,0,0,0,0,0,0,0,22.15,16.17,21.51,10.11,1.25,1
30407,30408,0.1766,1465,1,73,47.5,0.75,4,0,0,0,0,0,0,0,0,0,0.14,0.06,0.08,0.05,0.05,1.22,0.6,0.91,0.37,0.16,0,0,0,0,0,1524,723.8,1115,459.2,186.4,0,0,0,0,0,0,0,0,0,0,59.15,55.73,68.34,23.5,20.6,1
30407,34155,0.1844,2142,4,91,54,0.75,4,0,0,0,0,0,0,1,0,0,0.22,0.17,0.41,0.16,0.16,0.84,0.61,1.21,0.47,0.05,0,0,0,0,0,1607,1128,2367,907.2,89.66,0,0,0,0,0,0,0,0,0,0,131.3,121,133.2,52.21,19.48,1
30408,30410,0.0541,650,2,61,27.4,0.75,4,0,0,0,0,0,0,0,0,0,4.95,0.85,2.42,0.64,0.58,1.78,0.88,1.43,0.61,0.13,0,0,0,0,0,3511,1676,2764,1182,229.4,0,0,0,0,0,0,0,0,0,0,157.7,146.3,190,68.62,33.17,1
30408,31183,0.3045,618,2,61,29,0.75,4,0,0,0,0,0,0,0,0,0,0.94,0.75,1.79,0.71,0.68,0.84,0.61,1.21,0.47,0.05,0,0,0,0,0,1607,1128,2367,907.2,89.66,0,0,0,0,0,0,0,0,0,0,131.3,121,133.2,52.21,19.48,1
30409,28165,0.0293,2142,4,91,54,0.75,4,0,0,0,0,0,1,0,0,0,0.49,0.16,0.2,0.16,0.16,1.3,0.5,0.78,0.23,0.06,0,0,0,0,0,2559,919.1,1464,433.7,105.4,0,0,0,0,0,0,0,0,0,0,113.6,106.3,137.2,43.88,23.54,1
30410,30408,0.0541,650,2,61,28.6,0.75,4,0,0,0,0,0,0,0,0,0,0.3,0.1,0.14,0.1,0.09,1.31,0.54,0.88,0.46,0.12,0,0,0,0,0,2554,1003,1685,884.5,216.5,0,0,0,0,0,0,0,0,0,0,135.6,100.5,132.9,57.84,28.84,1
30410,30409,0.1477,1465,1,71,57.4,0.75,4,0,0,0,0,0,0,0,0,0,0.98,0.62,1.22,0.6,0.58,0.98,0.56,1.1,0.48,0.11,0,0,0,0,0,1878,1054,2123,935.5,197.7,0,0,0,0,0,0,0,0,0,0,133.7,104.3,142.6,55.59,24.54,1
30410,31185,0.0638,650,2,61,27.4,0.75,4,0,0,0,0,0,0,0,0,0,0.16,0.1,0.2,0.1,0.09,0.98,0.56,1.1,0.48,0.11,0,0,0,0,0,1878,1054,2123,935.5,197.7,0,0,0,0,0,0,0,0,0,0,133.7,104.3,142.6,55.59,24.54,1
30412,34907,0.6125,2158,5,11,55.3,0.75,4,0,0,0,0,0,0,0,0,0,1.46,0.49,0.67,0.47,0.46,1.31,0.54,0.88,0.46,0.12,0,0,0,0,0,2554,1003,1685,884.5,216.5,0,0,0,0,0,0,0,0,0,0,135.6,100.5,132.9,57.84,28.84,1
30413,30414,0.343,2142,4,75,55.3,0.75,4,0,0,0,0,0,0,0,0,0,0.19,0.17,0.17,0.16,0.15,0.74,0.57,0.59,0.53,0.19,0,0,0,0,0,2063,1580,1639,1468,507.5,0,0,0,0,0,0,0,0,0,0,107.3,107.2,90.78,74.74,49.52,1
30413,31195,0.0307,1465,1,97,47.5,0.75,4,0,0,0,0,0,0,0,0,0,1.35,1.26,1.33,1.27,1.18,0.66,0.54,0.64,0.57,0.19,0,0,0,0,0,1927,1568,1867,1672,542.1,0,0,0,0,0,0,0,0,0,0,104.2,106.9,97.71,75.23,44.82,1
30414,30415,0.5845,2050,2,11,55.3,0.75,4,0,0,0,0,0,0,0,0,0,0.66,0.32,1,0.23,0.13,1.53,1.18,1.73,1,0.3,0,0,0,0,0,2841,2172,3236,1881,542.1,0,0,0,0,0,0,0,0,0,0,158,139.8,159.8,82.55,44.82,1
