N,X,Y,DTA_Type,SEGNUM,Prohibit_Links,Time_Coef,Cost_Coef,VCOST
28671,915301.1329,580750.4805,0,0,0,-0.117,-0.584,0
28672,915201.2383,580547.7532,0,0,0,-0.117,-0.584,0
28674,916112,581446,0,0,0,-0.117,-0.584,0
28676,915159,581517,0,0,0,-0.117,-0.584,0
28677,865161,454221,0,0,0,-0.117,-0.584,0
28678,915565.5598,581097.1735,0,0,0,-0.117,-0.584,0
28682,915706,581089,0,0,0,-0.117,-0.584,0
28683,916254,581592,0,0,0,-0.117,-0.584,0
28684,917524,582890,0,0,0,-0.117,-0.584,0
28686,917374,580838,0,0,0,-0.117,-0.584,0
28688,917248.7652,581094.904,0,0,0,-0.117,-0.584,0
28689,916607,579877,0,0,0,-0.117,-0.584,0
28690,916482.2397,580104.1036,0,0,0,-0.117,-0.584,0
28691,915771,579212,0,0,0,-0.117,-0.584,0
28693,915603,579471,0,0,0,-0.117,-0.584,0
28694,916470.4874,580065.9086,0,0,0,-0.117,-0.584,0
28695,915418,578961,0,0,0,-0.117,-0.584,0
28696,914951,578688,0,0,0,-0.117,-0.584,0
28697,908050,579833,0,0,0,-0.117,-0.584,0
28698,915097,579216,0,0,0,-0.117,-0.584,0
28699,821216,519126,0,0,0,-0.117,-0.584,0
28700,913236,577391,0,0,0,-0.117,-0.584,0
28706,915167,577474,0,0,0,-0.117,-0.584,0
28707,865374,454653,0,0,0,-0.117,-0.584,0
28708,915091,577843,0,0,0,-0.117,-0.584,0
28709,865125.9182,454045.7939,0,0,0,-0.117,-0.584,0
28710,914944,577874,0,0,0,-0.117,-0.584,0
28712,869658,492613,0,0,0,-0.117,-0.584,0
28713,870182,492645,0,0,0,-0.117,-0.584,0
28714,914789,577985,0,0,0,-0.117,-0.584,0
28715,914758,578207,0,0,0,-0.117,-0.584,0
28716,914954,578583,0,0,0,-0.117,-0.584,0
28717,864116.6559,457215.9662,0,0,0,-0.117,-0.584,0
28718,915317,578800,0,0,0,-0.117,-0.584,0
28719,915581,578702,0,0,0,-0.117,-0.584,0
28722,915199,578622,0,0,0,-0.117,-0.584,0
28723,915215,578087,0,0,0,-0.117,-0.584,0
28724,916262,578767,0,0,0,-0.117,-0.584,0
28726,916730,578988,0,0,0,-0.117,-0.584,0
28727,862893.8153,459041.8514,0,0,0,-0.117,-0.584,0
28728,916669,579353,0,0,0,-0.117,-0.584,0
28729,917309.9286,579843.2783,0,0,0,-0.117,-0.584,0
28730,917609,580292,0,0,0,-0.117,-0.584,0
28731,917529.9451,580631.4694,0,0,0,-0.117,-0.584,0
28732,917621.3908,580942.6344,0,0,0,-0.117,-0.584,0
28733,917667.3287,580209.0567,0,0,0,-0.117,-0.584,0
28735,917645.4358,580250.8676,0,0,0,-0.117,-0.584,0
28737,861864,459987,0,0,0,-0.117,-0.584,0
28739,916145,579343,0,0,0,-0.117,-0.584,0
28741,917343.0962,580013.0233,0,0,0,-0.117,-0.584,0
28747,861151.2812,461555.8476,0,0,0,-0.117,-0.584,0
28748,916778.9854,579833.8006,0,0,0,-0.117,-0.584,0
28749,915561,576192,0,0,0,-0.117,-0.584,0
28750,915604,576410,0,0,0,-0.117,-0.584,0
28751,915648,577967,0,0,0,-0.117,-0.584,0
28754,917134,579784,0,0,0,-0.117,-0.584,0
28755,917482,580683,0,0,0,-0.117,-0.584,0
28756,917751.8967,581256.3133,0,0,0,-0.117,-0.584,0
28757,860787.3468,468937.6469,0,0,0,-0.117,-0.584,0
28758,919654.1907,583569.1537,0,0,0,-0.117,-0.584,0
28759,917786.7743,581808.2522,0,0,0,-0.117,-0.584,0
28761,917130,579941,0,0,0,-0.117,-0.584,0
28762,915997,578867,0,0,0,-0.117,-0.584,0
28764,915294,577383,0,0,0,-0.117,-0.584,0
28766,858653.5537,473285.9437,0,0,0,-0.117,-0.584,0
28767,859635.699,471483.8355,0,0,0,-0.117,-0.584,0
28768,860356.0024,470780.2834,0,0,0,-0.117,-0.584,0
28769,858296.3125,478241.9688,0,0,0,-0.117,-0.584,0
28770,857563.75,483264.5313,0,0,0,-0.117,-0.584,0
28772,857335,493867,0,0,0,-0.117,-0.584,0
28773,889217.2985,527834.2536,0,0,0,-0.117,-0.584,0
28774,889055.4255,527991.646,0,0,0,-0.117,-0.584,0
28775,913691.0669,582936.4095,0,0,0,-0.117,-0.584,0
28777,859025.5,497124.625,0,0,0,-0.117,-0.584,0
28778,891988,528156,0,0,0,-0.117,-0.584,0
28779,890262,528392,0,0,0,-0.117,-0.584,0
28780,890253.8618,528270.3687,0,0,0,-0.117,-0.584,0
28781,890035.8043,527995.4265,0,0,0,-0.117,-0.584,0
28783,890307,527655,0,0,0,-0.117,-0.584,0
28787,858833.375,508961.7188,0,0,0,-0.117,-0.584,0
28788,841497.5,415817.5625,0,0,0,-0.117,-0.584,0
28789,890381,526082,0,0,0,-0.117,-0.584,0
28790,890373,525602,0,0,0,-0.117,-0.584,0
28791,858760.6875,510602.3125,0,0,0,-0.117,-0.584,0
28792,859138.4375,509793.5938,0,0,0,-0.117,-0.584,0
28794,871902,526789,0,0,0,-0.117,-0.584,0
28795,872984,526685,0,0,0,-0.117,-0.584,0
28796,872947,526947,0,0,0,-0.117,-0.584,0
28797,859280,508166,0,0,0,-0.117,-0.584,0
28798,874170,526959,0,0,0,-0.117,-0.584,0
28802,873939,527463,0,0,0,-0.117,-0.584,0
28803,874407,527561,0,0,0,-0.117,-0.584,0
28804,874419,527044,0,0,0,-0.117,-0.584,0
28805,874462,526314,0,0,0,-0.117,-0.584,0
28807,858527.0625,516692.1875,0,0,0,-0.117,-0.584,0
28810,874626,526977,0,0,0,-0.117,-0.584,0
28815,875616,526977,0,0,0,-0.117,-0.584,0
28816,875550,526679,0,0,0,-0.117,-0.584,0
28817,858337.4778,521628.6749,0,0,0,-0.117,-0.584,0
28818,876988.4375,526883.1875,0,0,0,-0.117,-0.584,0
28819,877867,527296,0,0,0,-0.117,-0.584,0
28820,877402,526677,0,0,0,-0.117,-0.584,0
28821,878190,526837,0,0,0,-0.117,-0.584,0
28822,878552.125,526916.875,0,0,0,-0.117,-0.584,0
28827,858354.2291,520707.3566,0,0,0,-0.117,-0.584,0
28828,879559,528978,0,0,0,-0.117,-0.584,0
28830,879272.0625,527141.25,0,0,0,-0.117,-0.584,0
28837,857928.5,539745,0,0,0,-0.117,-0.584,0
28840,879648,525244,0,0,0,-0.117,-0.584,0
28841,879319,522668,0,0,0,-0.117,-0.584,0
28842,879777,521708,0,0,0,-0.117,-0.584,0
28843,880201,522656,0,0,0,-0.117,-0.584,0
28844,879699,525328,0,0,0,-0.117,-0.584,0
28845,879794,525623,0,0,0,-0.117,-0.584,0
28847,860018.2148,525659.1935,0,0,0,-0.117,-0.584,0
28849,881046,526198,0,0,0,-0.117,-0.584,0
28854,881939,526227,0,0,0,-0.117,-0.584,0
28856,880209.375,526748.5,0,0,0,-0.117,-0.584,0
28857,882420,525869,0,0,0,-0.117,-0.584,0
28860,879707,527238,0,0,0,-0.117,-0.584,0
28861,881308,526298,0,0,0,-0.117,-0.584,0
28862,880759.3125,526501.625,0,0,0,-0.117,-0.584,0
28867,925101,580413,0,0,0,-0.117,-0.584,0
28868,880613,527258,0,0,0,-0.117,-0.584,0
28870,882450,525303,0,0,0,-0.117,-0.584,0
28871,882451,524659,0,0,0,-0.117,-0.584,0
28873,862740.6875,435878.7188,0,0,0,-0.117,-0.584,0
28874,862984,435875.4063,0,0,0,-0.117,-0.584,0
28875,860833.3061,525412.8747,0,0,0,-0.117,-0.584,0
28876,858187.375,526256.0625,0,0,0,-0.117,-0.584,0
28877,858314.25,526187.8125,0,0,0,-0.117,-0.584,0
28879,898108.47,536725.5316,0,0,0,-0.117,-0.584,0
28880,898074,537625,0,0,0,-0.117,-0.584,0
28882,841406.4375,415595.0313,0,0,0,-0.117,-0.584,0
28883,898789,536750,0,0,0,-0.117,-0.584,0
28884,898546,536607,0,0,0,-0.117,-0.584,0
28885,839486.375,415320.125,0,0,0,-0.117,-0.584,0
28888,839255.7799,415120.2768,0,0,0,-0.117,-0.584,0
28889,931284.5595,567046.965,0,0,0,-0.117,-0.584,0
28891,899004,536759,0,0,0,-0.117,-0.584,0
28893,898912,536507,0,0,0,-0.117,-0.584,0
28894,899080,536763,0,0,0,-0.117,-0.584,0
28895,899335,536956,0,0,0,-0.117,-0.584,0
28896,899716,536976,0,0,0,-0.117,-0.584,0
28897,857690.75,548063.6875,0,0,0,-0.117,-0.584,0
28898,899598,536768,0,0,0,-0.117,-0.584,0
28899,899753,536964,0,0,0,-0.117,-0.584,0
28900,900101,537177,0,0,0,-0.117,-0.584,0
28901,899217,537088,0,0,0,-0.117,-0.584,0
28902,898923,537002,0,0,0,-0.117,-0.584,0
28903,857180.1875,566992.6875,0,0,0,-0.117,-0.584,0
28904,862489.75,436683.4688,0,0,0,-0.117,-0.584,0
28905,858326,570635,0,0,0,-0.117,-0.584,0
28906,857599.9375,570603.3125,0,0,0,-0.117,-0.584,0
28907,858968.75,572574.375,0,0,0,-0.117,-0.584,0
28908,859595.875,574512.625,0,0,0,-0.117,-0.584,0
28909,861511.25,580308.0625,0,0,0,-0.117,-0.584,0
28911,877141.125,594748.125,0,0,0,-0.117,-0.584,0
28912,869095.3125,589666.6875,0,0,0,-0.117,-0.584,0
28913,868694.9375,587080.5,0,0,0,-0.117,-0.584,0
28915,869213.25,587305.375,0,0,0,-0.117,-0.584,0
28916,909545,589095.9375,0,0,0,-0.117,-0.584,0
28922,909893,587831.875,0,0,0,-0.117,-0.584,0
28923,910821.3125,586163.1875,0,0,0,-0.117,-0.584,0
28924,918663,515293,0,0,0,-0.117,-0.584,0
28925,918489,515295,0,0,0,-0.117,-0.584,0
28930,862361.5625,436519.9063,0,0,0,-0.117,-0.584,0
28932,865992.7949,451415.8491,0,0,0,-0.117,-0.584,0
28933,878266,570077,0,0,0,-0.117,-0.584,0
28934,866265.0025,444962.4335,0,0,0,-0.117,-0.584,0
28935,866273.3782,444665.099,0,0,0,-0.117,-0.584,0
28936,866147.7439,444966.6214,0,0,0,-0.117,-0.584,0
28937,866160.3073,444681.8503,0,0,0,-0.117,-0.584,0
28938,861308.3125,481927.2188,0,0,0,-0.117,-0.584,0
28939,861483.8125,482153.6875,0,0,0,-0.117,-0.584,0
28940,861208.0625,481964.1875,0,0,0,-0.117,-0.584,0
28941,861389,482217.9688,0,0,0,-0.117,-0.584,0
28942,857301.3125,490829.625,0,0,0,-0.117,-0.584,0
28943,857752.0819,491223.8264,0,0,0,-0.117,-0.584,0
28944,858224.407,519865.6068,0,0,0,-0.117,-0.584,0
28945,877998.5625,550644.6875,0,0,0,-0.117,-0.584,0
28946,858584.1875,514984.0938,0,0,0,-0.117,-0.584,0
28961,911061.5625,585935.625,0,0,0,-0.117,-0.584,0
28962,911043.875,585845.25,0,0,0,-0.117,-0.584,0
28966,918363,515450,0,0,0,-0.117,-0.584,0
28970,909798.5,527198.75,0,0,0,-0.117,-0.584,0
28971,910024.1875,527193.5,0,0,0,-0.117,-0.584,0
28980,907948.75,590193.625,0,0,0,-0.117,-0.584,0
28981,909394.8125,593639.0625,0,0,0,-0.117,-0.584,0
28982,877172.3125,594652.3125,0,0,0,-0.117,-0.584,0
28983,878375,570520,0,0,0,-0.117,-0.584,0
28984,911931.125,538187.5,0,0,0,-0.117,-0.584,0
28987,909388.5238,591193.6929,0,0,0,-0.117,-0.584,0
28992,903658,594563,0,0,0,-0.117,-0.584,0
28998,945416,598238,0,0,0,-0.117,-0.584,0
29000,937961.5625,597885.875,0,0,0,-0.117,-0.584,0
29028,874778.1875,526341.9375,0,0,0,-0.117,-0.584,0
29037,913618,585401,0,0,0,-0.117,-0.584,0
29040,903884,590196,0,0,0,-0.117,-0.584,0
29043,906421,589808,0,0,0,-0.117,-0.584,0
29048,909845.5298,588322.1067,0,0,0,-0.117,-0.584,0
29051,917130,593029,0,0,0,-0.117,-0.584,0
29052,917240,590891,0,0,0,-0.117,-0.584,0
29060,923719,593127,0,0,0,-0.117,-0.584,0
29066,931234,593154,0,0,0,-0.117,-0.584,0
29071,931494,593154,0,0,0,-0.117,-0.584,0
29075,936180.1067,593409.0562,0,0,0,-0.117,-0.584,0
29078,937043,594930,0,0,0,-0.117,-0.584,0
29079,936463,593354,0,0,0,-0.117,-0.584,0
29080,936449,592010,0,0,0,-0.117,-0.584,0
29082,938099,592573,0,0,0,-0.117,-0.584,0
29083,938843,592704,0,0,0,-0.117,-0.584,0
29085,843088,590458,0,0,0,-0.117,-0.584,0
29086,843153,588392,0,0,0,-0.117,-0.584,0
29090,875720.4375,526589.5,0,0,0,-0.117,-0.584,0
29094,867277.0625,585643.5625,0,0,0,-0.117,-0.584,0
29095,869130.5625,585223.3125,0,0,0,-0.117,-0.584,0
29098,872309,585268,0,0,0,-0.117,-0.584,0
29101,878743,585337,0,0,0,-0.117,-0.584,0
29103,881793,585168,0,0,0,-0.117,-0.584,0
29106,884790,585330,0,0,0,-0.117,-0.584,0
29109,888224,584250,0,0,0,-0.117,-0.584,0
29111,888369,581069,0,0,0,-0.117,-0.584,0
29115,893613,584422,0,0,0,-0.117,-0.584,0
29119,896246,584569,0,0,0,-0.117,-0.584,0
29122,898895,584682,0,0,0,-0.117,-0.584,0
29125,901523,584800,0,0,0,-0.117,-0.584,0
29127,857215.5,491430.1875,0,0,0,-0.117,-0.584,0
29132,904179,584901,0,0,0,-0.117,-0.584,0
29135,904371,580990,0,0,0,-0.117,-0.584,0
29137,876712.25,555082.625,0,0,0,-0.117,-0.584,0
29139,906814,585059,0,0,0,-0.117,-0.584,0
29142,909455,585198,0,0,0,-0.117,-0.584,0
29144,909588,582551,0,0,0,-0.117,-0.584,0
29146,911032,585267,0,0,0,-0.117,-0.584,0
29148,910871.3125,586217.6875,0,0,0,-0.117,-0.584,0
29150,912101,585332,0,0,0,-0.117,-0.584,0
29152,912324,580939,0,0,0,-0.117,-0.584,0
29155,917317,586897,0,0,0,-0.117,-0.584,0
29156,917370,585597,0,0,0,-0.117,-0.584,0
29160,918707,585652,0,0,0,-0.117,-0.584,0
29161,920104,585728,0,0,0,-0.117,-0.584,0
29163,923153,585755,91,0,0,-0.117,-0.584,0
29164,922759,585226,0,0,0,-0.117,-0.584,0
29166,924072,585301,0,0,0,-0.117,-0.584,0
29171,926644,586749,0,0,0,-0.117,-0.584,0
29172,928643,586549,0,0,0,-0.117,-0.584,0
29182,935907,587534,0,0,0,-0.117,-0.584,0
29185,936504,590289,0,0,0,-0.117,-0.584,0
29186,936497,587491,0,0,0,-0.117,-0.584,0
29188,857944.5625,536938,0,0,0,-0.117,-0.584,0
29189,941938.7193,590407.3835,0,0,0,-0.117,-0.584,0
29190,843424,582089,0,0,0,-0.117,-0.584,0
29193,846169,579736,0,0,0,-0.117,-0.584,0
29197,898093,563451,0,0,0,-0.117,-0.584,0
29198,857913.1875,537712.25,0,0,0,-0.117,-0.584,0
29199,861638.0625,580237.6875,0,0,0,-0.117,-0.584,0
29200,856281,571509,0,0,0,-0.117,-0.584,0
29202,900799,535777,0,0,0,-0.117,-0.584,0
29205,872524,579990,0,0,0,-0.117,-0.584,0
29218,879222,578768,0,0,0,-0.117,-0.584,0
29219,881965,578867,0,0,0,-0.117,-0.584,0
29220,882643,579069,0,0,0,-0.117,-0.584,0
29221,882715,578754,0,0,0,-0.117,-0.584,0
29222,883126,579115,0,0,0,-0.117,-0.584,0
29223,883157,578729,0,0,0,-0.117,-0.584,0
29224,883816,579141,0,0,0,-0.117,-0.584,0
29225,883982,578748,0,0,0,-0.117,-0.584,0
29226,884615,578892,0,0,0,-0.117,-0.584,0
29227,901017,528763,0,0,0,-0.117,-0.584,0
29228,886870,578912,0,0,0,-0.117,-0.584,0
29229,887699,579222,0,0,0,-0.117,-0.584,0
29230,887648,578787,0,0,0,-0.117,-0.584,0
29231,888450,579209,0,0,0,-0.117,-0.584,0
29232,888502,578798,0,0,0,-0.117,-0.584,0
29233,889115,579252,0,0,0,-0.117,-0.584,0
29234,889106,578864,0,0,0,-0.117,-0.584,0
29235,890018,579008,0,0,0,-0.117,-0.584,0
29236,891928,579103,0,0,0,-0.117,-0.584,0
29238,892944,579384,0,0,0,-0.117,-0.584,0
29239,892657,578960,0,0,0,-0.117,-0.584,0
29240,893885,579447,0,0,0,-0.117,-0.584,0
29241,893885,578998,0,0,0,-0.117,-0.584,0
29242,894255,579464,0,0,0,-0.117,-0.584,0
29243,894327,579027,0,0,0,-0.117,-0.584,0
29244,895104,579219,0,0,0,-0.117,-0.584,0
29245,896528,579559,0,0,0,-0.117,-0.584,0
29246,896563,579113,0,0,0,-0.117,-0.584,0
29248,897436,579305,0,0,0,-0.117,-0.584,0
29249,898377,579645,0,0,0,-0.117,-0.584,0
29250,898616,579234,0,0,0,-0.117,-0.584,0
29251,899150,579658,0,0,0,-0.117,-0.584,0
29252,899161,579275,0,0,0,-0.117,-0.584,0
29253,899806,579650,0,0,0,-0.117,-0.584,0
29254,899698,579258,0,0,0,-0.117,-0.584,0
29255,900728,579391,0,0,0,-0.117,-0.584,0
29256,901780,579659,0,0,0,-0.117,-0.584,0
29257,923303,559233,0,0,0,-0.117,-0.584,0
29258,901812,579334,0,0,0,-0.117,-0.584,0
29259,902676,579516,0,0,0,-0.117,-0.584,0
29260,904024,579761,0,0,0,-0.117,-0.584,0
29261,903741,579471,0,0,0,-0.117,-0.584,0
29262,904438,579771,0,0,0,-0.117,-0.584,0
29263,904442,579515,0,0,0,-0.117,-0.584,0
29264,904794,579782,0,0,0,-0.117,-0.584,0
29265,905068,579539,0,0,0,-0.117,-0.584,0
29266,905843,579641,0,0,0,-0.117,-0.584,0
29267,833215,394787,0,0,0,-0.117,-0.584,0
29268,907042,579890,0,0,0,-0.117,-0.584,0
29269,907071,579611,0,0,0,-0.117,-0.584,0
29270,908066,579751,0,0,0,-0.117,-0.584,0
29271,909144,579986,0,0,0,-0.117,-0.584,0
29272,909105,579574,0,0,0,-0.117,-0.584,0
29273,909739,580025,0,0,0,-0.117,-0.584,0
29274,909777,579555,0,0,0,-0.117,-0.584,0
29275,910046,580025,0,0,0,-0.117,-0.584,0
29276,830118,394787,0,0,0,-0.117,-0.584,0
29277,907924.625,591207.8125,0,0,0,-0.117,-0.584,0
29278,910286,579670,0,0,0,-0.117,-0.584,0
29279,910996,579900,0,0,0,-0.117,-0.584,0
29280,910977,579823,0,0,0,-0.117,-0.584,0
29281,911960,580122,0,0,0,-0.117,-0.584,0
29282,911983,579765,0,0,0,-0.117,-0.584,0
29283,912555,580141,0,0,0,-0.117,-0.584,0
29284,912330,579756,0,0,0,-0.117,-0.584,0
29285,913136,580054,0,0,0,-0.117,-0.584,0
29286,913203,579958,0,0,0,-0.117,-0.584,0
29292,922927,581889,0,0,0,-0.117,-0.584,0
29293,922963,580556,0,0,0,-0.117,-0.584,0
29295,924321,580622,0,0,0,-0.117,-0.584,0
29297,908058,590218,0,0,0,-0.117,-0.584,0
29300,925630,580028,0,0,0,-0.117,-0.584,0
29306,926963,579418,0,0,0,-0.117,-0.584,0
29307,867730,562280,0,0,0,-0.117,-0.584,0
29321,931607,579637,0,0,0,-0.117,-0.584,0
29332,934319,579710,0,0,0,-0.117,-0.584,0
29333,934894,579678,0,0,0,-0.117,-0.584,0
29334,936473,579750,0,0,0,-0.117,-0.584,0
29336,940155,580520,0,0,0,-0.117,-0.584,0
29339,940527,580762,0,0,0,-0.117,-0.584,0
29340,941387,581215,0,0,0,-0.117,-0.584,0
29341,859694.5,574477.4375,0,0,0,-0.117,-0.584,0
29343,835522,391096,0,0,0,-0.117,-0.584,0
29344,830925,390562,0,0,0,-0.117,-0.584,0
29346,869983,572321,0,0,0,-0.117,-0.584,0
29347,863500,558833,0,0,0,-0.117,-0.584,0
29349,858162.9375,534804.875,0,0,0,-0.117,-0.584,0
29350,872760,574658,0,0,0,-0.117,-0.584,0
29351,875416,574716,0,0,0,-0.117,-0.584,0
29355,877444,574746,0,0,0,-0.117,-0.584,0
29358,881822,573949,0,0,0,-0.117,-0.584,0
29359,883243,576470,0,0,0,-0.117,-0.584,0
29361,883567,573100,0,0,0,-0.117,-0.584,0
29364,885760,573808,0,0,0,-0.117,-0.584,0
29366,888552,576396,0,0,0,-0.117,-0.584,0
29368,888656,573577,0,0,0,-0.117,-0.584,0
29371,894047,575571,0,0,0,-0.117,-0.584,0
29373,896689,575704,0,0,0,-0.117,-0.584,0
29376,899980,574145,0,0,0,-0.117,-0.584,0
29380,902008,574244,0,0,0,-0.117,-0.584,0
29383,904485,576997,0,0,0,-0.117,-0.584,0
29385,904621,574354,0,0,0,-0.117,-0.584,0
29387,828338,429245,0,0,0,-0.117,-0.584,0
29388,879459,526413.6875,0,0,0,-0.117,-0.584,0
29391,907256,575195,0,0,0,-0.117,-0.584,0
29394,909952,574400,0,0,0,-0.117,-0.584,0
29398,909776,577688,0,0,0,-0.117,-0.584,0
29399,907324,572890,0,0,0,-0.117,-0.584,0
29403,915276,574843,0,0,0,-0.117,-0.584,0
29404,915294,573520,0,0,0,-0.117,-0.584,0
29406,915600,574854,0,0,0,-0.117,-0.584,0
29407,849882,432278,0,0,0,-0.117,-0.584,0
29424,923224,575271,0,0,0,-0.117,-0.584,0
29444,933367,575711,0,0,0,-0.117,-0.584,0
29448,858980.9375,572306.6875,0,0,0,-0.117,-0.584,0
29449,858220.5,569991.875,0,0,0,-0.117,-0.584,0
29450,857262.3125,566944,0,0,0,-0.117,-0.584,0
29452,869388,568715,0,0,0,-0.117,-0.584,0
29453,860285,568369,0,0,0,-0.117,-0.584,0
29454,862592,566234,0,0,0,-0.117,-0.584,0
29455,862465,569355,0,0,0,-0.117,-0.584,0
29456,865106,569388,0,0,0,-0.117,-0.584,0
29458,867759,569394,0,0,0,-0.117,-0.584,0
29459,869406,569423,0,0,0,-0.117,-0.584,0
29461,871988,569255,0,0,0,-0.117,-0.584,0
29462,858079.6875,534760,0,0,0,-0.117,-0.584,0
29463,858588.75,537714.1875,0,0,0,-0.117,-0.584,0
29464,857400.8125,537686.6875,0,0,0,-0.117,-0.584,0
29465,881174.625,526105.9375,0,0,0,-0.117,-0.584,0
29466,882499,526252.875,0,0,0,-0.117,-0.584,0
29467,880783,569595,0,0,0,-0.117,-0.584,0
29468,875658,568996,0,0,0,-0.117,-0.584,0
29470,878365,570659,0,0,0,-0.117,-0.584,0
29476,883561,569550,0,0,0,-0.117,-0.584,0
29477,879687,532495,0,0,0,-0.117,-0.584,0
29478,898283,563871,0,0,0,-0.117,-0.584,0
29481,886215,569497,0,0,0,-0.117,-0.584,0
29486,888915,569479,0,0,0,-0.117,-0.584,0
29488,888933,569032,0,0,0,-0.117,-0.584,0
29489,888979,568051,0,0,0,-0.117,-0.584,0
29490,892154,568617,0,0,0,-0.117,-0.584,0
29499,900130,569420,0,0,0,-0.117,-0.584,0
29500,899426,568811,0,0,0,-0.117,-0.584,0
29506,890026,568705,0,0,0,-0.117,-0.584,0
29509,904720,571874,0,0,0,-0.117,-0.584,0
29510,904804,571025,0,0,0,-0.117,-0.584,0
29511,904793,569896,0,0,0,-0.117,-0.584,0
29512,904800,569346,0,0,0,-0.117,-0.584,0
29513,904824,569030,0,0,0,-0.117,-0.584,0
29516,907471,569421,0,0,0,-0.117,-0.584,0
29518,907475,569103,0,0,0,-0.117,-0.584,0
29522,910159,569775,0,0,0,-0.117,-0.584,0
29523,910178,569217,0,0,0,-0.117,-0.584,0
29526,912767,569881,0,0,0,-0.117,-0.584,0
29527,828205,445211,0,0,0,-0.117,-0.584,0
29528,912805,569385,0,0,0,-0.117,-0.584,0
29532,915424,570034,0,0,0,-0.117,-0.584,0
29533,915446,569495,0,0,0,-0.117,-0.584,0
29535,915917,570041,0,0,0,-0.117,-0.584,0
29536,915964,569523,0,0,0,-0.117,-0.584,0
29537,917606,570109,0,0,0,-0.117,-0.584,0
29538,918121,569652,0,0,0,-0.117,-0.584,0
29540,918118,569657,0,0,0,-0.117,-0.584,0
29544,921065,569793,0,0,0,-0.117,-0.584,0
29546,923469,570974,0,0,0,-0.117,-0.584,0
29547,923499,569940,0,0,0,-0.117,-0.584,0
29551,893761.125,566853.8125,0,0,0,-0.117,-0.584,0
29555,928761,570228,0,0,0,-0.117,-0.584,0
29561,932111,570202,0,0,0,-0.117,-0.584,0
29567,894158.6875,566400.75,0,0,0,-0.117,-0.584,0
29571,865574,563866,0,0,0,-0.117,-0.584,0
29573,867832,562419,0,0,0,-0.117,-0.584,0
29574,869265,564134,0,0,0,-0.117,-0.584,0
29576,894093.9375,566289.8125,0,0,0,-0.117,-0.584,0
29578,870553,564101,0,0,0,-0.117,-0.584,0
29579,893668.6875,566770.5625,0,0,0,-0.117,-0.584,0
29580,871911,564159,0,0,0,-0.117,-0.584,0
29583,873296,564140,0,0,0,-0.117,-0.584,0
29586,875922,564165,0,0,0,-0.117,-0.584,0
29589,877519,564175,0,0,0,-0.117,-0.584,0
29590,878246,564165,0,0,0,-0.117,-0.584,0
29595,882413,564228,0,0,0,-0.117,-0.584,0
29598,883846,564217,0,0,0,-0.117,-0.584,0
29601,886466,564241,0,0,0,-0.117,-0.584,0
29605,889178,563143,0,0,0,-0.117,-0.584,0
29607,889161,564267,0,0,0,-0.117,-0.584,0
29621,897150,561416,0,0,0,-0.117,-0.584,0
29622,879559,533738,0,0,0,-0.117,-0.584,0
29624,902297,563684,0,0,0,-0.117,-0.584,0
29628,905032,563750,0,0,0,-0.117,-0.584,0
29629,905095,561595,0,0,0,-0.117,-0.584,0
29630,874468.5,526133.3125,0,0,0,-0.117,-0.584,0
29634,881777.3125,526174.6875,0,0,0,-0.117,-0.584,0
29638,910408,563902,0,0,0,-0.117,-0.584,0
29640,917266,539703,0,0,0,-0.117,-0.584,0
29642,913060,564075,0,0,0,-0.117,-0.584,0
29644,917287,539800,0,0,0,-0.117,-0.584,0
29645,915623,566194,0,0,0,-0.117,-0.584,0
29646,915683,565525,0,0,0,-0.117,-0.584,0
29648,915712,564213,0,0,0,-0.117,-0.584,0
29649,915966,566217,0,0,0,-0.117,-0.584,0
29650,916091,564237,0,0,0,-0.117,-0.584,0
29651,916364,564251,0,0,0,-0.117,-0.584,0
29653,918254,566318,0,0,0,-0.117,-0.584,0
29655,918379,564363,0,0,0,-0.117,-0.584,0
29671,921636,566514,0,0,0,-0.117,-0.584,0
29672,923284,566623,0,0,0,-0.117,-0.584,0
29673,923556,568642,0,0,0,-0.117,-0.584,0
29674,923678,566699,0,0,0,-0.117,-0.584,0
29675,923640,566624,0,0,0,-0.117,-0.584,0
29678,925634,566732,0,0,0,-0.117,-0.584,0
29680,926278,566767,0,0,0,-0.117,-0.584,0
29690,931509,567947,0,0,0,-0.117,-0.584,0
29691,931114,566363,0,0,0,-0.117,-0.584,0
29698,879481,533789,0,0,0,-0.117,-0.584,0
29701,872748,558405,0,0,0,-0.117,-0.584,0
29702,879347,532484,0,0,0,-0.117,-0.584,0
29703,871906,558853,0,0,0,-0.117,-0.584,0
29704,873112,557943,0,0,0,-0.117,-0.584,0
29708,872525,558199,0,0,0,-0.117,-0.584,0
29710,876184,558831,0,0,0,-0.117,-0.584,0
29713,878690.4967,557791.7364,0,0,0,-0.117,-0.584,0
29716,881450,557784,0,0,0,-0.117,-0.584,0
29719,883119,557863,0,0,0,-0.117,-0.584,0
29721,884109,557853,0,0,0,-0.117,-0.584,0
29729,889382,558498,0,0,0,-0.117,-0.584,0
29730,889383,557920,0,0,0,-0.117,-0.584,0
29731,889436,556575,0,0,0,-0.117,-0.584,0
29732,890648,557955,0,0,0,-0.117,-0.584,0
29736,893298,557998,0,0,0,-0.117,-0.584,0
29741,895988,558105,0,0,0,-0.117,-0.584,0
