A,B,DISTANCE,CAPACITY,NUM_LANES,FTYPE,FFSPEED,ALPHA,BETA
26718,21391,0.449,1210,2,94,45.5,0.75,4
26718,26720,0.932,2108,3,91,90,0.75,4
26719,26717,0.4409,2108,3,91,90,0.75,4
26720,26942,0.8479,2108,3,91,90,0.75,4
26721,21268,0.382,1460,1,94,45.5,0.75,4
26721,26719,0.935,2108,3,91,90,0.75,4
26810,26812,1.1986,2108,3,91,90,0.75,4
26811,26941,0.911,2108,3,91,90,0.75,4
26812,21272,0.2305,1460,1,94,27.3,0.75,4
26812,26814,0.7191,2108,3,91,90,0.75,4
26813,26811,1.1614,2108,3,91,90,0.75,4
26814,26816,1.9766,2108,3,91,90,0.75,4
26815,21475,0.4224,1460,1,94,31.8,0.75,4
26815,26813,0.77,2108,3,91,90,0.75,4
26816,21280,0.2892,1460,1,94,27.3,0.75,4
26816,26818,0.8732,2108,3,91,90,0.75,4
26817,26815,1.8921,2108,3,91,90,0.75,4
26818,40237,1.5106,2108,3,91,90,0.75,4
26819,21944,0.4489,1460,1,94,31.8,0.75,4
26819,26817,0.9064,2108,3,91,90,0.75,4
26820,21288,0.2562,1460,1,94,31.8,0.75,4
26820,26822,0.8878,2108,3,91,90,0.75,4
26821,40238,0.303,2108,3,91,90,0.75,4
26822,26824,0.2792,2108,3,91,90,0.75,4
26823,26821,0.9132,2108,3,91,90,0.75,4
26823,40227,0.4102,1465,1,94,31.8,0.75,4
26824,26826,1.0294,2108,3,91,90,0.75,4
26825,26823,0.3368,2108,3,91,90,0.75,4
26826,21298,0.2887,1460,1,94,31.8,0.75,4
26826,26828,0.7494,2108,3,91,90,0.75,4
26827,26825,0.9967,2108,3,91,90,0.75,4
26828,20285,0.8533,2108,3,91,90,0.75,4
26829,26827,0.7901,2108,3,91,53.8,0.75,4
26829,40210,0.3665,1460,1,94,31.8,0.75,4
26830,26832,0.8851,2108,3,91,90,0.75,4
26830,40202,0.2359,1460,1,94,31.8,0.75,4
26831,21306,0.3136,2142,4,91,90,0.75,4
26832,26834,0.4076,2142,4,91,90,0.75,4
26833,26831,0.9102,2108,3,91,90,0.75,4
26833,40209,0.2471,1460,1,94,31.8,0.75,4
26834,20148,1.7437,2050,2,11,57.9,0.75,4
26834,26416,0.6597,2142,4,11,68.4,0.75,4
26835,26833,0.5107,2142,4,91,90,0.75,4
26894,20334,0.2235,1460,1,94,31.8,0.75,4
26894,21138,0.5894,2050,2,91,90,0.75,4
26904,26908,0.2885,2108,3,91,90,0.75,4
26905,26217,0.9495,2108,3,91,90,0.75,4
26908,26220,0.4882,2108,3,91,90,0.75,4
26909,26905,0.2827,2108,3,91,90,0.75,4
26910,26914,0.1006,1300,9,95,24.7,0.75,4
26911,23224,0.2488,2108,3,91,90,0.75,4
26914,26222,1.1358,2142,4,91,90,0.75,4
26915,26911,0.0994,1300,9,95,24.7,0.75,4
26916,26920,0.8598,2142,4,91,90,0.75,4
26917,26227,1.6129,2108,3,91,90,0.75,4
26920,26232,0.9388,2142,4,91,90,0.75,4
26921,26917,0.8622,2108,3,91,90,0.75,4
26922,26926,0.6265,2108,3,91,90,0.75,4
26923,21056,0.772,2108,3,91,90,0.75,4
26923,23727,0.3795,1460,1,93,46,0.75,4
26926,21064,2.7847,2108,3,91,90,0.75,4
26927,26923,0.742,2108,3,91,90,0.75,4
26940,26810,0.8615,2108,3,91,90,0.75,4
26941,21450,0.4371,1460,1,94,45.5,0.75,4
26941,26943,0.8265,2108,3,91,90,0.75,4
26942,21448,0.4131,1460,1,94,45.5,0.75,4
26942,26940,0.9365,2108,3,91,90,0.75,4
26943,26721,0.9074,2108,3,91,90,0.75,4
26945,21254,0.3923,1460,1,94,31.8,0.75,4
26945,26707,0.9056,2108,3,91,90,0.75,4
26952,21403,0.21,953,3,41,33.3,0.75,4
26952,21877,0.69,953,3,41,33.3,0.75,4
26974,21196,0.6639,1030,2,41,37.5,0.75,4
26974,21220,0.3461,1030,2,41,37.5,0.75,4
28019,28046,0.098,1475,2,94,31.8,0.75,4
28019,28049,0.3163,1475,2,94,31.8,0.75,4
28020,28019,0.2742,1475,2,94,31.8,0.75,4
28030,28037,0.8375,750,4,61,33,0.75,4
28031,28030,0.2334,750,3,61,33,0.75,4
28032,28035,0.2232,788,1,61,33,0.75,4
28032,28037,0.1142,750,3,61,33,0.75,4
28032,28241,0.1035,750,3,61,33,0.75,4
28033,28036,0.1182,1460,1,93,39.4,0.75,4
28035,28033,0.2016,1460,1,93,39.4,0.75,4
28036,28042,0.1056,1460,1,93,39.4,0.75,4
28037,28032,0.1142,750,3,61,33,0.75,4
28037,30920,0.2356,750,3,61,33,0.75,4
28042,28146,0.1257,2050,2,91,84.6,0.75,4
28044,28045,0.1769,1465,1,93,46,0.75,4
28045,33302,0.3569,1475,2,94,31.8,0.75,4
28046,29898,0.1983,1475,2,94,31.8,0.75,4
28047,33127,0.0409,1475,2,94,31.8,0.75,4
28048,28049,0.1407,1460,1,93,46,0.75,4
28049,33137,0.4152,1470,2,93,46,0.75,4
28050,28045,0.2597,1470,2,94,31.8,0.75,4
28050,28051,0.2517,1460,1,94,31.8,0.75,4
28051,33132,0.2036,1460,1,94,31.8,0.75,4
28053,30482,0.1282,715,1,74,53.7,0.75,4
28053,31451,0.0468,1460,1,73,38.1,0.75,4
28059,28065,0.307,605,1,61,33,0.75,4
28059,30384,0.1432,1465,1,71,35.6,0.75,4
28065,28066,0.0501,1465,1,71,35.6,0.75,4
28066,30379,0.4878,2142,4,11,57.9,0.75,4
28067,28071,0.0458,1465,1,73,25.4,0.75,4
28067,30389,0.1644,2142,4,11,57.9,0.75,4
28071,33889,0.1148,504,1,61,33,0.75,4
28076,30572,0.1059,2158,5,11,57.9,0.75,4
28076,30574,0.154,715,1,74,53.7,0.75,4
28077,28079,0.1693,2050,2,75,38.5,0.75,4
28079,28080,0.1048,2050,2,75,38.5,0.75,4
28079,28081,0.3869,1454,1,21,77.2,0.75,4
28079,29465,0.2439,2030,1,75,38.5,0.75,4
28080,28860,0.1976,2142,4,11,57.9,0.75,4
28081,28083,0.041,1454,1,21,77.2,0.75,4
28081,28870,0.1848,953,3,41,33.3,0.75,4
28081,33962,0.207,953,3,41,33.3,0.75,4
28083,29466,0.0698,1454,1,21,77.2,0.75,4
28084,28854,0.1599,2030,1,75,38.5,0.75,4
28091,28842,0.1513,2158,5,11,57.9,0.75,4
28092,28106,0.2942,2050,2,75,38.5,0.75,4
28092,28840,0.6209,2142,4,11,57.9,0.75,4
28095,28091,0.1346,715,1,72,70,0.75,4
28096,28840,0.0576,2030,1,75,38.5,0.75,4
28097,29388,0.0747,715,1,72,70,0.75,4
28097,30573,0.5715,2050,2,75,38.5,0.75,4
28102,28104,0.1589,2030,1,75,38.5,0.75,4
28102,28106,0.162,715,1,72,70,0.75,4
28104,28112,0.0669,1475,2,73,38.1,0.75,4
28104,28815,0.4614,2030,1,75,38.5,0.75,4
28105,28794,0.7076,2108,3,11,57.9,0.75,4
28106,28097,0.1283,2050,2,75,38.5,0.75,4
28112,28113,0.0236,715,1,72,70,0.75,4
28112,28819,0.0227,715,1,72,70,0.75,4
28113,28803,0.6287,1030,2,41,37.5,0.75,4
28113,28819,0.0311,1030,2,41,37.5,0.75,4
28119,28120,0.0056,4000,1,98,55,0.75,4
28120,31481,0.9566,2173,6,11,57.9,0.75,4
28124,31113,0.5925,2050,2,96,78.7,0.75,4
28125,28124,0.0066,4000,1,97,55,0.75,4
28125,30423,0.015,2173,6,11,57.9,0.75,4
28128,30338,0.055,2108,4,11,57.9,0.75,4
28130,30341,0.0754,2108,4,11,57.9,0.75,4
28136,32767,1.0101,777,3,41,33.3,0.75,4
28136,34558,0.6553,770,2,41,33.3,0.75,4
28144,28166,0.0493,2108,3,95,45.2,0.75,4
28145,28031,0.0594,2108,3,91,84.6,0.75,4
28146,28167,0.0556,2050,2,91,84.6,0.75,4
28147,34948,1.6849,2050,2,91,84.6,0.75,4
28149,28150,0.1026,2108,3,95,45.2,0.75,4
28150,29467,0.4607,2108,3,91,84.6,0.75,4
28151,28152,0.1073,2142,4,95,45.2,0.75,4
28152,30797,0.7542,2108,3,91,84.6,0.75,4
28153,30626,0.3709,2050,2,91,84.6,0.75,4
28154,28153,0.0984,2050,2,95,45.2,0.75,4
28155,28156,0.1004,2050,2,95,45.2,0.75,4
28156,30645,0.8545,2050,2,91,84.6,0.75,4
28157,28159,0.1288,2050,2,95,49.3,0.75,4
28158,30600,0.3562,2050,2,11,63.1,0.75,4
28159,30623,1.733,2050,2,11,63.1,0.75,4
28160,28158,0.14,2050,2,95,49.3,0.75,4
28161,30636,0.1444,2108,3,11,63.1,0.75,4
28162,28161,0.1329,2108,3,95,49.3,0.75,4
28163,28164,0.1274,2142,4,95,49.3,0.75,4
28164,30632,0.6544,2142,4,11,63.1,0.75,4
28166,28145,0.0815,2108,3,91,84.6,0.75,4
28167,28147,0.0472,2108,3,95,45.2,0.75,4
28169,29090,0.0998,1465,1,71,43.5,0.75,4
28174,30530,0.8434,2158,5,11,57.9,0.75,4
28176,28773,0.3411,2142,4,11,57.9,0.75,4
28177,28178,0.0406,1460,1,71,43.5,0.75,4
28178,28778,0.2168,1460,1,71,43.5,0.75,4
28183,28184,0.1915,2142,4,11,57.9,0.75,4
28184,30478,0.0607,2108,3,11,57.9,0.75,4
28185,30483,0.1625,2142,4,11,57.9,0.75,4
28186,30472,0.1282,1460,1,71,43.5,0.75,4
28187,28186,0.019,1460,1,71,43.5,0.75,4
28198,28199,0.212,760,1,72,70,0.75,4
28199,34985,0.333,760,1,72,70,0.75,4
28207,30535,0.2475,2108,3,91,84.6,0.75,4
28208,40003,0.3748,1460,1,93,32.9,0.75,4
28209,28210,0.1575,2050,2,95,24.7,0.75,4
28210,32777,0.1531,1470,2,94,31.8,0.75,4
28211,28212,0.0734,1460,1,94,31.8,0.75,4
28211,28219,0.2478,1460,1,94,31.8,0.75,4
28212,32777,0.4576,1460,1,94,31.8,0.75,4
28216,28217,0.0526,1460,1,93,32.9,0.75,4
28217,28218,0.063,2050,2,95,24.7,0.75,4
28218,40005,0.1391,1460,1,93,32.9,0.75,4
28219,30891,0.1804,1470,2,93,32.9,0.75,4
28224,28733,0.0049,662,1,61,38.5,0.75,4
28224,28735,0.0044,662,1,61,38.5,0.75,4
28225,28224,0.0287,1475,2,73,38.1,0.75,4
28225,28733,0.027,1475,3,73,38.1,0.75,4
28226,28735,0.0896,1475,3,71,43.5,0.75,4
28226,29293,0.9192,953,3,41,29.1,0.75,4
28241,28032,0.1035,750,3,61,33,0.75,4
28241,28146,0.4147,1470,2,93,32.9,0.75,4
28241,31383,0.2282,750,3,61,33,0.75,4
28488,28489,0.5777,1030,3,41,41.6,0.75,4
28488,31562,1.0404,1902,3,21,70.2,0.75,4
28489,154,1.2419,10000,1,51,12.5,0.75,4
28489,28488,0.5777,1030,3,41,41.6,0.75,4
28489,28490,0.9263,1030,3,41,41.6,0.75,4
28490,155,1.3974,10000,1,51,12.5,0.75,4
28490,28489,0.9263,1030,3,41,41.6,0.75,4
28490,34626,0.5859,1030,3,41,33.3,0.75,4
28492,33232,0.6617,2050,2,91,90,0.75,4
28493,28500,0.1456,863,3,41,29.1,0.75,4
28493,34625,0.0266,770,2,41,29.1,0.75,4
28493,34626,0.0341,863,3,41,29.1,0.75,4
28500,28493,0.1456,863,3,41,29.1,0.75,4
28500,28501,0.2702,863,3,41,29.1,0.75,4
28501,28500,0.2702,863,3,41,29.1,0.75,4
28501,28503,0.0617,650,3,61,33,0.75,4
28503,28501,0.0617,650,3,61,33,0.75,4
28503,28506,0.2243,504,1,61,33,0.75,4
28506,28503,0.2243,504,1,61,33,0.75,4
28506,28516,0.6368,504,1,61,33,0.75,4
28507,202,1.1244,10000,1,51,12.5,0.75,4
28507,28885,0.1552,1460,1,93,32.9,0.75,4
28507,33210,0.5384,944,2,41,33.3,0.75,4
28507,33214,0.1889,770,2,41,33.3,0.75,4
28512,28601,0.1156,897,2,41,29.1,0.75,4
28512,28604,0.0497,618,2,61,33,0.75,4
28516,28506,0.6368,504,1,61,33,0.75,4
28516,28541,0.6055,488,2,61,33,0.75,4
28522,30738,0.9539,2108,3,11,57.9,0.75,4
28527,28522,0.5248,2108,3,11,57.9,0.75,4
28530,154,1.2144,10000,1,51,12.5,0.75,4
28530,28531,0.1009,944,2,41,29.1,0.75,4
28530,36208,1.1284,650,2,61,33,0.75,4
28531,28530,0.1009,944,2,41,29.1,0.75,4
28531,28533,0.0954,944,2,41,29.1,0.75,4
28532,28492,1.3653,2050,2,91,90,0.75,4
28533,28531,0.0954,944,2,41,29.1,0.75,4
28533,34625,1.1669,944,2,41,29.1,0.75,4
28537,32412,0.1248,1460,1,94,31.8,0.75,4
28537,34662,0.31,2050,2,91,90,0.75,4
28541,28516,0.6055,488,2,61,33,0.75,4
28541,28544,0.1972,488,2,61,33,0.75,4
28544,28541,0.1972,488,2,61,33,0.75,4
28544,28550,0.281,488,2,61,33,0.75,4
28547,32385,0.0346,1460,1,93,46,0.75,4
28547,33156,1.1426,944,2,41,33.3,0.75,4
28547,34663,0.1142,944,2,41,33.3,0.75,4
28550,28544,0.281,488,2,61,33,0.75,4
28550,28553,0.506,780,3,61,33,0.75,4
28551,28550,0.52,780,3,61,38.5,0.75,4
28551,28553,0.0514,504,1,61,33,0.75,4
28552,30792,0.9754,2050,2,91,90,0.75,4
28552,34184,0.1413,1460,1,94,40.9,0.75,4
28553,28551,0.0514,504,1,61,33,0.75,4
28553,28561,0.2785,780,3,61,33,0.75,4
28554,30439,2.066,2108,3,11,57.9,0.75,4
28554,36210,0.3045,1475,2,73,38.1,0.75,4
28554,36218,0.2541,2108,3,11,57.9,0.75,4
28555,28556,0.1852,650,2,61,33,0.75,4
28555,28574,1.3916,650,2,61,33,0.75,4
28555,36220,0.0214,650,2,61,38.5,0.75,4
28556,28555,0.1852,650,2,61,33,0.75,4
28556,28559,0.5586,650,2,61,33,0.75,4
28556,35627,0.1062,650,2,61,33,0.75,4
28556,36219,0.0506,2108,3,11,57.9,0.75,4
28557,40022,0.4139,2050,2,91,90,0.75,4
28559,28556,0.5586,650,2,61,33,0.75,4
28559,28560,0.1784,650,2,61,33,0.75,4
28560,28551,0.282,780,3,61,38.5,0.75,4
28560,28559,0.1784,650,2,61,33,0.75,4
28560,28561,0.0678,630,1,61,33,0.75,4
28560,28563,0.2319,650,2,61,38.5,0.75,4
28561,28560,0.0678,630,1,61,33,0.75,4
28561,28563,0.2421,780,3,61,33,0.75,4
28562,198,0.7599,10000,1,51,12.5,0.75,4
28562,33123,0.0866,1030,2,41,33.3,0.75,4
28562,33164,0.4119,1030,2,41,33.3,0.75,4
28563,28560,0.2319,650,2,61,38.5,0.75,4
28563,33662,0.4048,650,3,61,38.5,0.75,4
28572,28527,0.5077,2108,3,11,57.9,0.75,4
28572,29224,0.1553,1465,1,73,38.1,0.75,4
28573,28579,0.9589,650,3,61,33,0.75,4
28573,33662,0.3812,650,3,61,33,0.75,4
28574,142,2.0156,10000,1,51,12.5,0.75,4
28574,28555,1.3916,650,2,61,33,0.75,4
28574,28581,0.8674,650,2,61,33,0.75,4
28577,28572,0.418,2142,4,11,57.9,0.75,4
28579,28573,0.9589,650,3,61,33,0.75,4
28579,28585,0.1972,780,3,61,33,0.75,4
28581,28574,0.8674,650,2,61,33,0.75,4
28581,28583,0.0594,944,2,41,29.1,0.75,4
28582,28577,0.5966,2142,4,11,57.9,0.75,4
28582,29233,0.1649,1465,1,73,38.1,0.75,4
28583,28581,0.0594,944,2,41,29.1,0.75,4
28583,34632,0.1843,650,2,61,33,0.75,4
28584,28579,0.1878,780,3,61,33,0.75,4
28584,28585,0.0477,897,2,41,29.1,0.75,4
28584,34628,0.0888,650,2,61,33,0.75,4
28584,34629,0.0443,944,2,41,29.1,0.75,4
28585,28584,0.0477,897,2,41,29.1,0.75,4
28585,28588,0.4173,780,3,61,33,0.75,4
28586,28588,0.0713,504,1,61,33,0.75,4
28586,28589,0.102,488,3,61,33,0.75,4
28586,34633,0.3085,650,3,61,33,0.75,4
28587,34668,0.1538,2050,2,91,90,0.75,4
28588,28586,0.0713,504,1,61,33,0.75,4
28588,28606,0.3781,780,3,61,33,0.75,4
28589,28586,0.102,488,3,61,33,0.75,4
28589,28601,0.3309,488,3,61,38.5,0.75,4
28590,142,1.3049,10000,1,51,12.5,0.75,4
28590,28594,0.7937,650,3,61,33,0.75,4
28590,30051,1.1207,953,3,41,33.3,0.75,4
28592,28582,0.3657,2142,4,11,57.9,0.75,4
28594,28590,0.7937,650,3,61,33,0.75,4
28594,28596,0.3774,780,3,61,38.5,0.75,4
28595,28594,0.3774,1144,3,41,29.1,0.75,4
28595,28596,0.0648,488,3,61,38.5,0.75,4
28596,28595,0.0648,488,3,61,38.5,0.75,4
28596,28599,0.3519,780,3,61,38.5,0.75,4
28597,28592,0.5783,2108,3,11,57.9,0.75,4
28597,29242,0.1349,1460,1,73,38.1,0.75,4
28598,28595,0.3516,1144,3,41,29.1,0.75,4
28598,28599,0.0641,488,3,61,38.5,0.75,4
28599,28598,0.0641,488,3,61,38.5,0.75,4
28599,28600,0.3049,780,3,61,38.5,0.75,4
28600,28598,0.3081,1144,3,41,29.1,0.75,4
28600,28601,0.1801,905,3,41,29.1,0.75,4
28601,28512,0.1156,897,2,41,29.1,0.75,4
28601,28589,0.3309,488,3,61,38.5,0.75,4
28601,28600,0.1801,905,3,41,29.1,0.75,4
28602,28648,0.4537,2050,2,91,90,0.75,4
28602,28652,0.3109,1460,1,94,40.9,0.75,4
28604,28512,0.0497,618,2,61,33,0.75,4
28604,28589,0.2894,780,3,61,33,0.75,4
28604,28606,0.1205,618,2,61,33,0.75,4
28606,28604,0.1205,618,2,61,33,0.75,4
28606,28611,0.4271,780,3,61,33,0.75,4
28607,28597,0.4544,2108,3,11,57.9,0.75,4
28610,28604,0.4231,780,3,61,33,0.75,4
28610,28611,0.0699,504,1,61,33,0.75,4
28611,28610,0.0699,504,1,61,33,0.75,4
28611,28614,0.4862,780,3,61,33,0.75,4
28612,28904,0.1699,1200,1,93,46,0.75,4
28612,33085,0.1594,760,2,61,33,0.75,4
28612,34189,0.1075,760,2,61,33,0.75,4
28613,28610,0.49,780,3,61,33,0.75,4
28613,28614,0.0597,504,1,61,33,0.75,4
28614,28613,0.0597,504,1,61,33,0.75,4
28614,28616,0.6006,780,3,61,33,0.75,4
28615,28613,0.601,780,3,61,33,0.75,4
28615,28616,0.0528,504,1,61,33,0.75,4
28616,28615,0.0528,504,1,61,33,0.75,4
28616,28621,0.6217,780,3,61,33,0.75,4
28617,40063,1.2341,2050,2,91,90,0.75,4
28620,126,1.2011,10000,1,51,12.5,0.75,4
28620,28615,0.6257,780,3,61,33,0.75,4
28620,28621,0.0577,618,2,61,33,0.75,4
28621,28620,0.0577,618,2,61,33,0.75,4
28621,28623,0.1107,780,3,61,33,0.75,4
28622,28627,0.7311,2050,2,91,90,0.75,4
28622,28873,0.2917,1200,1,94,31.8,0.75,4
28623,28620,0.0865,780,3,61,33,0.75,4
28623,28624,0.3592,650,3,61,33,0.75,4
28624,28623,0.3592,650,3,61,33,0.75,4
28624,34585,0.1137,650,2,61,33,0.75,4
28625,28626,0.4759,944,2,41,33.3,0.75,4
28625,34585,0.4923,650,2,61,33,0.75,4
28626,28625,0.4759,944,2,41,33.3,0.75,4
28626,28628,1.1415,750,3,61,33,0.75,4
28627,33088,0.2248,2050,2,91,90,0.75,4
28628,28626,1.1415,750,3,61,33,0.75,4
28628,28631,0.2482,650,3,61,33,0.75,4
28629,28607,0.6274,2108,3,11,57.9,0.75,4
28629,29253,0.1656,1460,1,73,38.1,0.75,4
28631,28628,0.2482,650,3,61,33,0.75,4
28631,28633,0.0964,650,3,61,33,0.75,4
28631,34653,0.0456,1475,2,71,35.6,0.75,4
28633,28631,0.0964,650,3,61,33,0.75,4
28633,34651,0.0552,650,3,61,33,0.75,4
28633,34652,0.0826,954,4,41,29.1,0.75,4
28634,28635,0.2711,953,3,41,29.1,0.75,4
28634,34651,0.1939,953,3,41,29.1,0.75,4
28635,28634,0.2711,953,3,41,29.1,0.75,4
28635,29957,0.3789,953,3,41,29.1,0.75,4
28636,29957,0.4756,953,3,41,29.1,0.75,4
28636,34639,0.1384,650,3,61,33,0.75,4
28637,28936,0.334,2050,2,91,90,0.75,4
28639,34638,0.1116,953,3,41,29.1,0.75,4
28639,34639,0.088,953,3,41,29.1,0.75,4
28640,34079,0.1406,953,3,41,29.1,0.75,4
28640,34638,0.0237,953,3,41,29.1,0.75,4
28641,92,0.8491,10000,1,51,12.5,0.75,4
28641,28643,0.399,944,2,41,29.1,0.75,4
28641,34079,0.5935,944,2,41,29.1,0.75,4
28642,28637,0.3651,1460,1,93,59.1,0.75,4
28642,28652,0.0683,1030,2,41,33.3,0.75,4
28642,32984,0.156,1030,2,41,33.3,0.75,4
28643,28641,0.399,944,2,41,29.1,0.75,4
28643,28998,0.3249,944,2,41,29.1,0.75,4
28644,28629,0.3769,2108,3,11,57.9,0.75,4
28645,28642,0.3621,900,2,61,22,0.75,4
28645,28647,0.2175,1460,1,93,59.1,0.75,4
28646,28644,0.5947,2108,3,11,57.9,0.75,4
28646,29264,0.1899,1460,1,73,38.1,0.75,4
28647,28637,0.5116,2050,2,91,90,0.75,4
28648,28657,0.5668,2050,2,91,90,0.75,4
28648,28667,0.1854,1460,1,94,40.9,0.75,4
28649,28932,0.0813,900,3,61,27.5,0.75,4
28649,32988,0.0601,1030,2,41,33.3,0.75,4
28650,32933,0.0848,600,1,61,33,0.75,4
28650,33977,0.7567,600,1,61,33,0.75,4
28650,34673,0.3925,900,2,61,44,0.75,4
28651,28647,0.5616,2050,2,91,90,0.75,4
28651,40019,0.1742,1460,1,94,40.9,0.75,4
28652,28642,0.0683,1030,2,41,33.3,0.75,4
28652,28667,0.3287,900,2,61,38.5,0.75,4
28652,32992,0.6653,1030,2,41,33.3,0.75,4
28653,29285,0.1347,2142,4,11,47.3,0.75,4
28654,28661,0.1732,2108,3,11,47.3,0.75,4
28654,28698,0.3032,2050,2,75,21,0.75,4
28657,28677,0.3716,2108,3,91,90,0.75,4
28660,28653,0.1528,2142,4,11,47.3,0.75,4
28661,28672,0.1068,2108,3,11,47.3,0.75,4
28661,40059,0.3,2030,1,75,38.5,0.75,4
28662,28660,0.2861,2030,1,75,38.5,0.75,4
28662,32077,0.1554,2050,2,75,38.5,0.75,4
28663,28662,0.1207,2050,2,75,38.5,0.75,4
28663,40059,0.4373,2050,2,91,90,0.75,4
28664,30961,0.1279,2108,3,91,90,0.75,4
28666,28664,0.4005,2050,2,75,38.5,0.75,4
28666,28671,0.1765,715,1,72,70,0.75,4
28667,28649,0.1233,900,2,61,22,0.75,4
28671,28660,0.1606,2108,3,11,47.3,0.75,4
28672,28674,0.2423,2050,2,11,47.3,0.75,4
28674,28676,0.1815,1465,1,71,43.5,0.75,4
28674,28682,0.1024,2050,2,11,47.3,0.75,4
28674,28683,0.0386,618,2,61,44,0.75,4
28676,28664,0.2601,2050,2,91,90,0.75,4
28677,32929,0.6684,2108,3,91,90,0.75,4
28678,28676,0.1107,2050,2,91,90,0.75,4
28678,28682,0.1719,725,2,74,53.7,0.75,4
28682,28671,0.0999,2050,2,11,47.3,0.75,4
28683,28674,0.0386,618,2,61,44,0.75,4
28683,28684,0.3439,650,2,61,44,0.75,4
28684,28683,0.3439,650,2,61,44,0.75,4
28684,28686,0.32,1475,2,71,43.5,0.75,4
28684,36382,0.3746,953,3,41,37.5,0.75,4
28686,28689,0.26,1465,1,71,43.5,0.75,4
28686,28761,0.1761,1465,1,71,43.5,0.75,4
28688,28689,0.2607,2030,1,75,38.5,0.75,4
28688,28690,0.2373,2030,1,75,38.5,0.75,4
28689,28691,0.19,2050,2,75,38.5,0.75,4
28690,28678,0.256,2108,3,91,90,0.75,4
28691,28693,0.0787,715,1,74,53.7,0.75,4
28691,28695,0.13,1475,2,73,38.1,0.75,4
28693,28694,0.1992,2030,1,75,28,0.75,4
28694,28748,0.0732,2050,2,75,38.5,0.75,4
28695,28696,0.09,1475,2,73,38.1,0.75,4
28696,28700,0.4072,1470,2,73,38.1,0.75,4
28696,28714,0.2416,1460,1,73,38.1,0.75,4
28697,28646,0.4276,2142,4,11,57.9,0.75,4
28698,28723,0.215,2108,3,75,38.5,0.75,4
28699,227,1.0842,10000,1,52,20,0.75,4
28699,34906,0.5979,1454,1,21,77.2,0.75,4
28700,28706,0.3661,1460,1,71,35.6,0.75,4
28700,28716,0.4144,1470,2,71,43.5,0.75,4
28700,29394,0.8413,1899,2,21,70.2,0.75,4
28706,28700,0.3661,1460,1,71,35.6,0.75,4
28706,28710,0.0867,912,1,41,33.3,0.75,4
28706,29403,0.4988,953,3,41,33.3,0.75,4
28707,32936,0.55,953,3,41,37.5,0.75,4
28707,34196,0.0483,953,3,41,37.5,0.75,4
28708,28710,0.0284,1475,2,73,38.1,0.75,4
28709,28651,0.3354,2050,2,91,90,0.75,4
28709,32933,0.2938,1465,1,94,40.9,0.75,4
28710,28706,0.0867,953,3,41,33.3,0.75,4
28710,28714,0.0361,944,2,41,33.3,0.75,4
28712,28713,0.0994,953,3,41,37.5,0.75,4
28712,32563,0.2947,953,3,41,37.5,0.75,4
28712,32565,0.1883,1460,1,71,47.4,0.75,4
28713,28712,0.0994,953,3,41,37.5,0.75,4
28713,32568,0.0864,953,3,41,37.5,0.75,4
28714,28710,0.0361,944,2,41,33.3,0.75,4
28714,28715,0.0424,1470,2,71,43.5,0.75,4
28715,28716,0.0803,1460,1,71,43.5,0.75,4
28716,28718,0.0801,2050,2,75,38.5,0.75,4
28717,35982,0.3909,2108,3,91,90,0.75,4
28718,28719,0.0533,715,1,72,70,0.75,4
28718,28724,0.1791,2050,2,75,38.5,0.75,4
28719,28722,0.13,715,1,72,70,0.75,4
28722,28666,0.4014,2050,2,75,38.5,0.75,4
28723,28708,0.0578,1465,1,73,38.1,0.75,4
28723,28764,0.1342,2050,2,75,38.5,0.75,4
28724,28726,0.098,1465,1,73,38.1,0.75,4
28724,28728,0.1402,1465,1,71,43.5,0.75,4
28726,28741,0.2262,1465,1,73,38.1,0.75,4
28727,28717,0.4244,1465,1,93,46,0.75,4
28727,32926,0.2223,944,2,41,33.3,0.75,4
28727,32928,0.0789,944,2,41,33.3,0.75,4
28728,28729,0.1528,1465,1,73,38.1,0.75,4
28729,28730,0.1021,1465,1,73,38.1,0.75,4
28729,28755,0.1623,1465,1,71,43.5,0.75,4
28730,28731,0.066,1465,1,73,38.1,0.75,4
28731,28684,0.4279,1475,2,73,38.1,0.75,4
28732,121,2.2198,10000,1,51,12.5,0.75,4
28732,28735,0.131,662,1,61,38.5,0.75,4
28732,28756,0.0643,1465,1,71,43.5,0.75,4
28733,28224,0.0049,650,2,61,38.5,0.75,4
28733,28226,0.0869,1475,3,73,38.1,0.75,4
28735,28224,0.0044,650,2,61,38.5,0.75,4
28735,28690,0.2528,2050,2,75,38.5,0.75,4
28735,28730,0.0104,1465,1,73,38.1,0.75,4
28735,28732,0.131,650,2,61,38.5,0.75,4
28735,28739,0.3434,1465,1,71,43.5,0.75,4
28737,28727,0.2647,780,2,61,27.5,0.75,4
28737,32863,0.3157,1030,2,41,29.1,0.75,4
28737,32865,0.0916,1030,2,41,29.1,0.75,4
28739,28695,0.1555,2030,1,75,38.5,0.75,4
28739,28762,0.0944,1465,1,71,43.5,0.75,4
28741,28225,0.0448,1475,3,73,38.1,0.75,4
28747,28717,1.0144,2108,3,91,90,0.75,4
28747,40010,0.1939,1470,2,94,31.8,0.75,4
28748,28741,0.1161,1475,2,73,38.1,0.75,4
28749,30352,0.248,2142,4,11,57.9,0.75,4
